Time,TFS-EE-226-BU-1_SUC-P.PV,TFS-EE-226-BU-2_SUC-P.PV,TFS-EE-226-BU-1_DISCH-P.PV,TFS-EE-226-BU-2_DISCH-P.PV,TFS-EE-176-MB_FC-HDR-DEN-OBS.PV,TFS-EE-176-MB_FC2-HDR-T.PV,TFS-EE-176-MB_FC2-HDR-GSF.PV,TFS-EE-176-MTR_OUT-P.PV,MLN-EE-76-U-1_SUC-P.PV,MLN-EE-76-U-2_SUC-P.PV,MLN-EE-76-U-1_CAS-P.PV,MLN-EE-76-U-2_CAS-P.PV,MLN-EE-76_DISCH-P.SP,MLN-EE-76_DISCH-P-CTRL.PV,MLN-EE-76_T.PV,MLN-EE-76_FLW.PV,TFS-EE-176-MB_FC-HDR-DEN-COR.PV,TFS-EE-176-MB_FC-HDR-T.PV,MLN-IZ-76_HLD-P.SP,MLN-IZ-76_HLD-P-CTRL.PV,MLN-EE-76-PCV_POS.PV,TFS-EE-209-V-1523_VLV.ST
2022-08-30 00:04:29,58.59686279,58.44406509,59.39686584,662.3031006,689.0,11.79785061,103,638.8937988,-6.168767929,620.0169067,-17.09128952,7097.788086,3000,2995.236816,16.73967934,103.2178955,686.3932495,11.78674507,1250,1243.635864,28.6341114,CLOSED
2022-08-30 00:04:30,58.57680893,58.44184113,59.37681198,662.3231812,689.0,11.79829597,103,638.8536987,-6.163619041,619.9725952,-17.0660553,7099.118164,3000,2995.341309,16.73877335,103.2407379,686.3925781,11.7870779,1250,1243.55481,28.63705635,CLOSED
2022-08-30 00:04:31,58.55675507,58.43962097,59.35675812,662.3432617,689.0,11.79874134,103,638.8135376,-6.15880537,620.0736694,-17.04082108,7099.643555,3000,2995.283447,16.73786736,103.2508469,686.3919067,11.78741074,1250,1243.488037,28.63512993,CLOSED
2022-08-30 00:04:32,58.5367012,58.43740082,59.33670425,662.3632813,689.0,11.79918671,103,638.7734375,-6.153991222,620.1747437,-17.01558685,7100.169434,3000,2995.22583,16.73696327,103.2609558,686.3912354,11.78774357,1250,1243.421387,28.63320541,CLOSED
2022-08-30 00:04:33,58.51664734,58.43517685,59.31664658,662.3833618,689.0,11.79963112,103,638.7333374,-6.149177551,620.2758179,-16.99035072,7100.694824,3000,2995.167969,16.73605728,103.2710648,686.390564,11.7880764,1250,1243.354614,28.63127899,CLOSED
2022-08-30 00:04:34,58.50068283,58.4329567,59.30136108,662.4103394,689.0,11.79967308,103,638.7205811,-6.14436388,620.3768921,-16.9651165,7101.220215,3000,2995.110107,16.73515129,103.2811737,686.3907471,11.78840923,1250,1243.287964,28.62935448,CLOSED
2022-08-30 00:04:35,58.50469589,58.43073654,59.30939102,662.4711914,689.0,11.79777241,103,638.8422241,-6.151287556,620.4032593,-17.04645729,7101.600586,3000,2995.193604,16.7342453,103.2849731,686.3947754,11.78874207,1250,1243.243896,28.62856293,CLOSED
2022-08-30 00:04:36,58.50870895,58.42851257,59.31741714,662.5319824,689.0,11.79587173,103,638.9638672,-6.172197342,620.3405151,-17.25403786,7101.808594,3000,2995.44458,16.73333931,103.2813187,686.3988037,11.7890749,1250,1243.234497,28.62911224,CLOSED
2022-08-30 00:04:37,58.51272202,58.42629242,59.32544708,662.5928345,689.0,11.79397011,103,639.0855103,-6.187392235,620.3275757,-17.38421631,7101.918945,3000,2995.626465,16.73208046,103.2748337,686.402832,11.78940773,1250,1243.225098,28.62966347,CLOSED
2022-08-30 00:04:38,58.51673889,58.42407227,59.33347321,662.6536255,689.0,11.79206944,103,639.2072144,-6.175787926,620.5480347,-17.15374756,7101.572754,3000,2995.487305,16.72916222,103.2552261,686.4069214,11.78973961,1250,1243.21582,28.63021278,CLOSED
2022-08-30 00:04:39,58.52075195,58.4218483,59.34150314,662.6872559,689.0,11.79016876,103,639.2915039,-6.165932178,620.7522583,-16.96090889,7101.041992,3000,2995.353516,16.72624207,103.2356186,686.4091187,11.79007244,1250,1243.206421,28.63031387,CLOSED
2022-08-30 00:04:40,58.52476501,58.41962814,59.34952927,662.633606,689.0,11.78826809,103,639.2557373,-6.168755531,620.8381348,-17.03847122,7099.180664,3000,2995.259766,16.72332382,103.216011,686.4055176,11.79040527,1250,1243.159546,28.62718773,CLOSED
2022-08-30 00:04:41,58.52877808,58.41740417,59.3575592,662.579895,689.0,11.78636646,103,639.2199097,-6.171579361,620.9240112,-17.11603546,7097.318848,3000,2995.166016,16.72040558,103.1964035,686.4019775,11.79073811,1250,1243.022705,28.62406349,CLOSED
2022-08-30 00:04:42,58.53279495,58.41518402,59.36558533,662.5262451,689.0,11.78446579,103,639.1841431,-6.174402714,620.9955444,-17.18646049,7095.5625,3000,2995.086426,16.71772194,103.1744156,686.3983765,11.79107094,1250,1242.885864,28.6213131,CLOSED
2022-08-30 00:04:43,58.53680801,58.41296387,59.37361526,662.4725952,689.0,11.78256512,103,639.1483765,-6.177226067,620.8693237,-17.16171455,7095.20459,3000,2995.194336,16.71827507,103.1208496,686.3948364,11.79140377,1250,1242.749023,28.62352562,CLOSED
2022-08-30 00:04:44,58.54082108,58.4107399,59.38164139,662.4188843,689.0,11.78066444,103,639.1125488,-6.180049896,620.7431641,-17.13697052,7094.84668,3000,2995.30249,16.7188282,103.0672836,686.3912354,11.7917366,1250,1242.612183,28.62573624,CLOSED
2022-08-30 00:04:45,58.54483414,58.40851974,59.38967133,662.3855591,689.0,11.77909565,103,639.0710449,-6.182873249,620.6593018,-17.11222649,7094.587402,3000,2995.322754,16.71937943,103.0414429,686.3929443,11.79206944,1250,1242.536255,28.62794685,CLOSED
2022-08-30 00:04:46,58.5488472,58.40629959,59.39769745,662.3632202,689.0,11.77770615,103,639.0264893,-6.185697079,620.6332397,-17.08748055,7094.461914,3000,2995.223145,16.71993256,103.0536118,686.3973999,11.79240227,1250,1242.545532,28.63015938,CLOSED
2022-08-30 00:04:47,58.55286407,58.40407562,59.40572357,662.3409424,689.0,11.77631664,103,638.9818726,-6.188520432,620.6071777,-17.06273651,7094.336426,3000,2995.123291,16.72048569,103.0657806,686.4017944,11.79273415,1250,1242.55481,28.63237,CLOSED
2022-08-30 00:04:48,58.55687714,58.40185547,59.41375351,662.3186035,689.0,11.77492714,103,638.9372559,-6.185566902,620.5932617,-17.03799248,7094.211426,3000,2995.023682,16.72114754,103.1218948,686.40625,11.79306698,1250,1242.564087,28.63197517,CLOSED
2022-08-30 00:04:49,58.5608902,58.40298843,59.42177963,662.2910156,689.0,11.77353668,103,638.8956299,-6.179858685,620.585144,-17.01324654,7094.085938,3000,2994.923828,16.72186089,103.1987839,686.4090576,11.79339981,1250,1242.573364,28.6303463,CLOSED
2022-08-30 00:04:50,58.56490326,58.42106628,59.42980957,662.2368164,689.0,11.77214718,103,638.8689575,-6.17414999,620.5770264,-16.9885025,7093.960938,3000,2994.824219,16.72257423,103.2756729,686.4036255,11.79373264,1250,1242.489624,28.62871933,CLOSED
2022-08-30 00:04:51,58.56891632,58.43914413,59.43783569,662.1825562,689.0,11.77075768,103,638.8422852,-6.168441772,620.5606689,-16.96375847,7093.645508,3000,2994.724365,16.72328758,103.3551407,686.3981934,11.79406548,1250,1242.244507,28.63260841,CLOSED
2022-08-30 00:04:52,58.5729332,58.45722198,59.44586563,662.1283569,689.0,11.76936817,103,638.8156128,-6.167063713,620.5275269,-16.97328377,7093.32666,3000,2994.624512,16.72391891,103.4070816,686.3928223,11.79439831,1250,1243.102417,28.63887978,CLOSED
2022-08-30 00:04:53,58.57694626,58.47529984,59.45389175,662.0740967,689.0,11.76797867,103,638.7889404,-6.170009613,620.4804077,-17.016819,7093.066895,3000,2994.524902,16.72446632,103.4308929,686.3873901,11.79473114,1250,1243.960449,28.64568138,CLOSED
2022-08-30 00:04:54,58.58095932,58.49337387,59.46192169,662.0198975,689.0,11.76658916,103,638.7622681,-6.172955036,620.4332886,-17.06035423,7092.806641,3000,2994.425049,16.72501564,103.4546967,686.381958,11.79506397,1250,1244.818359,28.65248108,CLOSED
2022-08-30 00:04:55,58.58497238,58.50437546,59.46994781,662.0133667,689.0,11.76519871,103,638.7355957,-6.175900459,620.3861694,-17.10388947,7092.546875,3000,2994.325439,16.72556305,103.478508,686.3843994,11.7953968,1250,1245.676392,28.65928268,CLOSED
2022-08-30 00:04:56,58.58898926,58.51128769,59.47797775,662.0345459,689.0,11.7638092,103,638.7089233,-6.178846359,620.3390503,-17.1474247,7092.287109,3000,2994.225586,16.72611046,103.5023117,686.3912354,11.79572964,1250,1246.45874,28.66608238,CLOSED
2022-08-30 00:04:57,58.59300232,58.51819611,59.48600388,662.0556641,689.0,11.7624197,103,638.682251,-6.181791782,620.3536377,-17.18620491,7091.331543,3000,2995.085693,16.72665024,103.3607407,686.3980713,11.79606152,1250,1246.970215,28.62348557,CLOSED
2022-08-30 00:04:58,58.59701538,58.52510452,59.49403381,662.0767822,689.0,11.7610302,103,638.6555176,-6.184737682,620.2459717,-17.15509033,7091.420898,3000,2995.193359,16.72704124,103.3450394,686.4049072,11.79639435,1250,1247.481689,28.6225872,CLOSED
2022-08-30 00:04:59,58.59495163,58.53201294,59.48991013,662.0979004,689.0,11.7610178,103,638.6288452,-6.187683105,620.1382446,-17.12397766,7091.510254,3000,2995.301025,16.72743225,103.3293304,686.4084473,11.79672718,1250,1247.993286,28.62169075,CLOSED
2022-08-30 00:05:00,58.57529449,58.53892136,59.45059204,662.1190796,689.0,11.76494884,103,638.6021729,-6.188048363,620.1368408,-17.09286308,7092.088867,3000,2995.435547,16.72782516,103.3269043,686.4025269,11.79706001,1250,1248.434204,28.62194443,CLOSED
2022-08-30 00:05:01,58.55563736,58.54582977,59.41127777,662.1401978,689.0,11.76888084,103,638.5755005,-6.184642315,620.2908325,-17.06175041,7093.379395,3000,2995.608643,16.72821617,103.34375,686.3966675,11.79739285,1250,1248.767822,28.62386894,CLOSED
2022-08-30 00:05:02,58.53598022,58.55273819,59.3719635,662.1613159,689.0,11.77281189,103,638.5488281,-6.181236267,620.4448853,-17.03063774,7094.669922,3000,2995.781982,16.72860718,103.3605957,686.3907471,11.79772568,1250,1249.10144,28.62579536,CLOSED
2022-08-30 00:05:03,58.51631927,58.55964661,59.33264542,662.1824341,689.0,11.77674294,103,638.5221558,-6.177830219,620.598877,-16.99952316,7095.959961,3000,2995.955078,16.72899818,103.3774414,686.3848877,11.79805851,1250,1249.435059,28.62771988,CLOSED
2022-08-30 00:05:04,58.50160217,58.56655884,59.30319977,662.203125,689.0,11.78068542,103,638.5067749,-6.174424171,620.7529297,-16.96841049,7097.250488,3000,2996.128418,16.7293911,103.3942871,686.3806763,11.79839134,1250,1249.768677,28.6296463,CLOSED
2022-08-30 00:05:05,58.51103973,58.57346725,59.32207489,662.2216797,689.0,11.78467941,103,638.5466919,-6.171018124,620.7581177,-17.00142097,7097.166504,3000,2996.096191,16.72894669,103.4052353,686.3847046,11.79872417,1250,1250.00415,28.62857628,CLOSED
2022-08-30 00:05:06,58.52047729,58.58037567,59.34095001,662.2402344,689.0,11.7886734,103,638.5866089,-6.167612076,620.583313,-17.11144066,7095.431152,3000,2995.81665,16.72748947,103.409111,686.3886719,11.79905701,1250,1250.088257,28.62391663,CLOSED
2022-08-30 00:05:07,58.52991486,58.58728409,59.35982513,662.258728,689.0,11.79266739,103,638.6265259,-6.169984818,620.4400024,-17.22146034,7094.840332,3000,2995.67749,16.72639847,103.4129868,686.3927002,11.79938889,1250,1250.172363,28.62443352,CLOSED
2022-08-30 00:05:08,58.53935242,58.5941925,59.37870026,662.2772827,689.0,11.79666138,103,638.6664429,-6.180803299,620.3426514,-17.33147812,7095.914551,3000,2995.742188,16.72584152,103.4168625,686.3966675,11.79972172,1250,1250.25647,28.63246346,CLOSED
2022-08-30 00:05:09,58.54878998,58.55852127,59.39757538,662.2958374,689.0,11.79941368,103,638.6586304,-6.191622257,620.2453003,-17.4414978,7096.988281,3000,2995.807129,16.72528458,103.4207382,686.3997192,11.80007172,1250,1250.340698,28.64049149,CLOSED
2022-08-30 00:05:10,58.55822372,58.49903488,59.4164505,662.3446655,689.0,11.79583454,103,638.6725464,-6.202440739,620.1479492,-17.55151749,7098.062012,3000,2995.871826,16.72472572,103.4246216,686.3979492,11.80051041,1250,1250.445801,28.64851952,CLOSED
2022-08-30 00:05:11,58.56766129,58.49778748,59.43532562,662.4023438,689.0,11.7922554,103,638.7662964,-6.213259697,620.0505371,-17.66153526,7099.135742,3000,2995.936768,16.72416878,103.4284973,686.3961182,11.80094814,1250,1250.602051,28.65654755,CLOSED
2022-08-30 00:05:12,58.57709885,58.49654007,59.45420074,662.460022,689.0,11.78867626,103,638.8600464,-6.165859699,620.1539307,-17.19374657,7101.991211,3000,2995.777344,16.72371101,103.5440521,686.3943481,11.80138683,1250,1250.758301,28.66357231,CLOSED
2022-08-30 00:05:13,58.58653641,58.49528885,59.47307587,662.5177002,689.0,11.78509712,103,638.9537354,-6.170323849,620.2893066,-17.28330421,7102.169434,3000,2995.617676,16.72482681,103.3894577,686.3925781,11.80182457,1250,1250.914673,28.65553665,CLOSED
2022-08-30 00:05:14,58.59597397,58.49404144,59.49195099,662.5753784,689.0,11.78151798,103,639.0474854,-6.174787998,620.4246826,-17.37286186,7102.348145,3000,2995.458008,16.72594261,103.2348633,686.3907471,11.80226231,1250,1251.070923,28.6475029,CLOSED
2022-08-30 00:05:15,58.59427643,58.49279404,59.49427795,662.6119995,689.0,11.78261662,103,639.1412354,-6.179251671,620.4553833,-17.35147858,7102.415527,3000,2995.276367,16.72706032,103.1577072,686.3873901,11.802701,1250,1251.235962,28.63946724,CLOSED
2022-08-30 00:05:16,58.58429718,58.49154663,59.48430252,662.6329956,689.0,11.78716183,103,639.2349854,-6.18371582,620.3405151,-17.17593956,7102.328125,3000,2995.064209,16.72817612,103.1886597,686.3828125,11.80313873,1250,1251.40332,28.63143158,CLOSED
2022-08-30 00:05:17,58.57432175,58.49029922,59.47432327,662.6539307,689.0,11.79170609,103,639.3286743,-6.18817997,620.225708,-17.00040245,7102.240234,3000,2994.852051,16.72929192,103.2196045,686.3782959,11.80357742,1250,1251.428589,28.62339783,CLOSED
2022-08-30 00:05:18,58.5643425,58.48905182,59.46434784,662.6749268,689.0,11.7962513,103,639.4224243,-6.187656403,620.2675781,-17.07572746,7102.499512,3000,2994.655518,16.72856331,103.2782593,686.3737183,11.80401516,1250,1251.453857,28.62950706,CLOSED
2022-08-30 00:05:19,58.55436707,58.48780441,59.45436859,662.6959229,689.0,11.79937649,103,639.491272,-6.185187817,620.3706055,-17.24810791,7102.893066,3000,2994.465332,16.72711754,103.3476181,686.3703003,11.8044529,1250,1251.479126,28.64108086,CLOSED
2022-08-30 00:05:20,58.54438782,58.48655701,59.44439316,662.7168579,689.0,11.79581928,103,639.4407959,-6.182719707,620.4736938,-17.42048836,7103.286621,3000,2994.274902,16.72567177,103.4169693,686.3720703,11.80489159,1250,1251.519653,28.65265274,CLOSED
2022-08-30 00:05:21,58.53441238,58.4853096,59.43441391,662.737854,689.0,11.79226208,103,639.3903198,-6.180251598,620.3509521,-17.5928688,7096.875,3000,2993.670654,16.72422409,103.4475632,686.3739014,11.80532932,1250,1251.597534,28.66422653,CLOSED
2022-08-30 00:05:22,58.52443314,58.48406219,59.42443848,662.7588501,689.0,11.78870392,103,639.3398438,-6.177783012,620.2619629,-17.53934479,7094.412109,3000,2993.436035,16.72428894,103.5009918,686.3756714,11.80576801,1250,1251.675293,28.66514587,CLOSED
2022-08-30 00:05:23,58.5144577,58.48281479,59.41445923,662.7797852,689.0,11.78514671,103,639.2893677,-6.175314903,620.2567749,-17.33568764,7096.397461,3000,2993.559082,16.72536469,103.5799255,686.3774414,11.80620575,1250,1251.753174,28.65899467,CLOSED
2022-08-30 00:05:24,58.50447845,58.48156738,59.4044838,662.8007813,689.0,11.78158951,103,639.2388916,-6.172846794,620.2516479,-17.13203239,7098.383301,3000,2993.682129,16.72644043,103.6588593,686.3792114,11.80664349,1250,1251.831055,28.65284538,CLOSED
2022-08-30 00:05:25,58.51286697,58.48031998,59.39413834,662.8217773,689.0,11.78258419,103,639.1884155,-6.170378208,620.246521,-16.92837715,7100.368652,3000,2993.804932,16.72751617,103.737793,686.3826294,11.80708218,1250,1251.897095,28.64669418,CLOSED
2022-08-30 00:05:26,58.53622055,58.47907257,59.38349152,662.8427124,689.0,11.78725529,103,639.1378784,-6.167910099,620.241394,-16.72472,7102.354004,3000,2993.927979,16.72859383,103.8167267,686.3872681,11.80751991,1250,1251.944702,28.64054298,CLOSED
2022-08-30 00:05:27,58.55957413,58.47782516,59.37284851,662.8637085,689.0,11.79192734,103,639.0874023,-6.166127682,620.5808716,-16.9569149,7104.869141,3000,2993.857422,16.72948837,103.7566757,686.3919678,11.80795765,1250,1251.992432,28.62814522,CLOSED
2022-08-30 00:05:28,58.5829277,58.47657776,59.36220169,662.8847046,689.0,11.79659843,103,639.0369263,-6.175094604,620.6795044,-17.04592896,7105.67041,3000,2993.776855,16.72752953,103.6656952,686.3966675,11.80839634,1250,1252.040039,28.62545586,CLOSED
2022-08-30 00:05:29,58.59473419,58.47533035,59.35155869,662.9052734,689.0,11.80034447,103,639.0209961,-6.18406105,620.7781372,-17.13494301,7106.47168,3000,2993.696289,16.72557259,103.5747147,686.3989258,11.80883408,1250,1252.087769,28.62276649,CLOSED
2022-08-30 00:05:30,58.57517624,58.47408295,59.34091187,662.9248047,689.0,11.80160999,103,639.0992432,-6.18840456,620.8410645,-17.20195389,7107.066406,3000,2993.624756,16.72361565,103.5528183,686.3950195,11.80927277,1250,1252.124268,28.6232872,CLOSED
2022-08-30 00:05:31,58.55561447,58.47283173,59.33026886,662.944397,689.0,11.80287552,103,639.1774902,-6.185842037,620.850708,-17.23621559,7107.353027,3000,2993.567139,16.72165871,103.6336899,686.3911133,11.8097105,1250,1252.143311,28.628582,CLOSED
2022-08-30 00:05:32,58.53605652,58.47158432,59.31962204,662.9639282,689.0,11.804142,103,639.2557373,-6.183279514,620.8603516,-17.27047539,7107.640137,3000,2993.509521,16.71970177,103.7145615,686.387207,11.81014824,1250,1252.162354,28.63387871,CLOSED
2022-08-30 00:05:33,58.51649475,58.47033691,59.30897903,662.9835205,689.0,11.80540752,103,639.3339844,-6.180716991,620.8699341,-17.30473709,7107.926758,3000,2993.451904,16.71774483,103.7954254,686.3833008,11.81058693,1250,1252.181519,28.63917351,CLOSED
2022-08-30 00:05:34,58.50062943,58.46908951,59.30318832,662.9936523,689.0,11.80667305,103,639.3873291,-6.178154469,620.8795776,-17.33899879,7108.213379,3000,2993.394043,16.71578789,103.876297,686.380127,11.81102467,1250,1252.200562,28.64446831,CLOSED
2022-08-30 00:05:35,58.50464249,58.4678421,59.32356262,662.9528809,689.0,11.80793953,103,639.3057861,-6.175591946,620.7813721,-17.37325859,7108.100586,3000,2993.303223,16.71606636,103.9189377,686.3811035,11.81146336,1250,1252.197632,28.64136696,CLOSED
2022-08-30 00:05:36,58.50865555,58.4665947,59.34393692,662.9121094,689.0,11.80920506,103,639.2243042,-6.173028946,620.5498657,-17.40752029,7107.496094,3000,2993.171875,16.7191124,103.9146729,686.382019,11.81190109,1250,1252.160156,28.62796783,CLOSED
2022-08-30 00:05:37,58.51267242,58.46534729,59.36431122,662.8713989,689.0,11.81047058,103,639.1428223,-6.170466423,620.5491333,-17.37631416,7107.236816,3000,2993.040283,16.72120094,103.8524857,686.3829956,11.81233883,1250,1252.122803,28.62703896,CLOSED
2022-08-30 00:05:38,58.51668549,58.46409988,59.38468933,662.8306274,689.0,11.81173706,103,639.0612793,-6.1679039,620.788208,-17.27738571,7107.335449,3000,2992.908691,16.72229195,103.730423,686.3839111,11.81277752,1250,1252.085449,28.63899803,CLOSED
2022-08-30 00:05:39,58.52070236,58.46285248,59.40246582,662.8128662,689.0,11.81300259,103,639.0024414,-6.166140079,620.9920654,-17.19227028,7107.477539,3000,2992.80835,16.72338486,103.6193695,686.3848267,11.81321526,1250,1252.048096,28.65023232,CLOSED
2022-08-30 00:05:40,58.52471542,58.46160507,59.4123764,662.8648071,689.0,11.81426811,103,639.0123901,-6.171819687,620.8676147,-17.233778,7108.018555,3000,2992.995117,16.72447586,103.6084824,686.3858032,11.81365395,1250,1252.098022,28.65489769,CLOSED
2022-08-30 00:05:41,58.52872849,58.46035767,59.4222908,662.916687,689.0,11.81553364,103,639.0222778,-6.177499771,620.7431641,-17.27528763,7108.559082,3000,2993.181641,16.72556877,103.5975952,686.3867188,11.81409168,1250,1252.35437,28.65956306,CLOSED
2022-08-30 00:05:42,58.53274536,58.45911026,59.4322052,662.9686279,689.0,11.81680012,103,639.0321655,-6.183179379,620.6288452,-17.31679726,7109.062012,3000,2993.355225,16.72665977,103.5897903,686.3876343,11.81452942,1250,1252.328247,28.66410446,CLOSED
2022-08-30 00:05:43,58.53675842,58.45786285,59.4421196,663.0205078,689.0,11.81806564,103,639.0421143,-6.188858986,620.8278198,-17.35830688,7108.433594,3000,2993.138428,16.72777939,103.6719894,686.3886108,11.81496811,1250,1252.302124,28.66500664,CLOSED
2022-08-30 00:05:44,58.54077148,58.45661545,59.452034,663.0724487,689.0,11.81933117,103,639.052002,-6.194538593,621.0267334,-17.39981651,7107.804688,3000,2992.921387,16.72890091,103.7541809,686.3895264,11.81540585,1250,1252.276001,28.66591072,CLOSED
2022-08-30 00:05:45,58.54478836,58.45536804,59.46194839,663.0890503,689.0,11.81933594,103,639.0619507,-6.200218678,621.1017456,-17.44009209,7107.702148,3000,2992.750244,16.73002052,103.8076935,686.388916,11.81584454,1250,1252.274292,28.66680717,CLOSED
2022-08-30 00:05:46,58.54880142,58.45412064,59.47185898,663.0658569,689.0,11.81793022,103,639.0718384,-6.205898285,620.9866943,-17.47847939,7108.40625,3000,2992.649414,16.73114014,103.8169937,686.3865967,11.81628227,1250,1252.311768,28.66769218,CLOSED
2022-08-30 00:05:47,58.55281448,58.45287323,59.48177338,663.0426636,689.0,11.81652355,103,639.0817261,-6.211577892,620.871582,-17.51686668,7109.110352,3000,2992.548584,16.73225975,103.8263016,686.3842773,11.81672001,1250,1252.349243,28.6685791,CLOSED
2022-08-30 00:05:48,58.55683136,58.45162582,59.49168777,663.0194702,689.0,11.81511784,103,639.0916748,-6.207664013,620.831604,-17.55525208,7109.095703,3000,2992.44751,16.73108864,103.7778854,686.381958,11.8171587,1250,1252.386597,28.66771698,CLOSED
2022-08-30 00:05:49,58.56084442,58.4503746,59.39897156,662.7081909,689.0,11.81371117,103,639.7972412,-6.19966507,620.8236084,-17.59363937,7108.777832,3000,2992.34668,16.72894478,103.7050934,686.3793945,11.81759644,1250,1252.424072,28.66611671,CLOSED
2022-08-30 00:05:50,58.56485748,58.4491272,59.39229584,662.7613525,689.0,11.81230545,103,639.779541,-6.191666603,620.8156128,-17.63202667,7108.459961,3000,2992.24585,16.72679901,103.6323013,686.3758545,11.81803513,1250,1252.447876,28.66451836,CLOSED
2022-08-30 00:05:51,58.56887436,58.44787979,59.3856163,662.8145142,689.0,11.81089878,103,639.7618408,-6.175011635,620.8999023,-17.67041206,7103.924316,3000,2992.044434,16.72465515,103.5868073,686.3723145,11.81847286,1250,1252.43811,28.66696548,CLOSED
2022-08-30 00:05:52,58.57288742,58.44663239,59.37893677,662.8676758,689.0,11.80949306,103,639.7441406,-6.168325901,621.0029297,-17.70879936,7100.977539,3000,2991.943115,16.72335625,103.5569382,686.3687744,11.8189106,1250,1252.428345,28.66335487,CLOSED
2022-08-30 00:05:53,58.57690048,58.44538498,59.37225723,662.9208374,689.0,11.80808735,103,639.7263794,-6.173496723,621.0908203,-17.74718666,7100.875,3000,2991.964844,16.72281075,103.5316162,686.3652344,11.81934929,1250,1252.418701,28.65301895,CLOSED
2022-08-30 00:05:54,58.58091736,58.44413757,59.36558151,662.973999,689.0,11.80668068,103,639.7086792,-6.178667545,621.1787109,-17.78557205,7100.772949,3000,2991.986816,16.72226715,103.5062866,686.3616943,11.81978703,1250,1252.408936,28.64268494,CLOSED
2022-08-30 00:05:55,58.58493042,58.44289017,59.35890198,663.0119629,689.0,11.80527496,103,639.6281738,-6.183837891,621.2666016,-17.82395935,7100.67041,3000,2992.008545,16.72172165,103.480957,686.3612061,11.81758213,1250,1252.417725,28.63234901,CLOSED
2022-08-30 00:05:56,58.58894348,58.44164276,59.35222244,663.0354004,689.0,11.80386829,103,639.4874878,-6.189008713,621.3544922,-17.86234665,7100.567871,3000,2992.030518,16.72117805,103.4556351,686.3635254,11.81289005,1250,1252.455933,28.62201309,CLOSED
2022-08-30 00:05:57,58.59296036,58.44039536,59.34554672,663.0588379,689.0,11.80246258,103,639.3468018,-6.165688038,621.2771606,-17.88781357,7101.854004,3000,2992.05249,16.72071075,103.4148331,686.3659058,11.80819798,1250,1252.494141,28.63362503,CLOSED
2022-08-30 00:05:58,58.59697342,58.43914795,59.33886719,663.0823364,689.0,11.80105591,103,639.2060547,-6.167383671,621.0523682,-17.70921898,7103.729492,3000,2992.074219,16.72149277,103.4651947,686.3682251,11.80350685,1250,1252.532349,28.64721489,CLOSED
2022-08-30 00:05:59,58.59513092,58.43790054,59.33218765,663.0805054,689.0,11.80049706,103,639.0950928,-6.169079304,620.8275146,-17.5306263,7105.60498,3000,2992.096191,16.72227478,103.5155563,686.369873,11.80050468,1250,1252.570557,28.66080475,CLOSED
2022-08-30 00:06:00,58.57539368,58.43665314,59.32550812,663.0015869,689.0,11.802495,103,639.0750732,-6.170774937,620.7293091,-17.41101265,7106.247559,3000,2992.11792,16.72305679,103.5336685,686.3692627,11.80250168,1250,1252.608643,28.66609573,CLOSED
2022-08-30 00:06:01,58.55565643,58.43540573,59.3188324,662.9226685,689.0,11.80449295,103,639.0551147,-6.172470093,620.8157349,-17.37689972,7105.103516,3000,2992.139893,16.72384071,103.5051041,686.3687134,11.80449867,1250,1252.646851,28.65937424,CLOSED
2022-08-30 00:06:02,58.53591537,58.43415833,59.31215286,662.843689,689.0,11.8064909,103,639.0351563,-6.174165726,620.9020996,-17.34278488,7103.958984,3000,2992.161865,16.72462273,103.476532,686.3681641,11.80649567,1250,1252.684937,28.65265274,CLOSED
2022-08-30 00:06:03,58.51617813,58.43291092,59.30547333,662.7647705,689.0,11.80848885,103,639.0151978,-6.175861359,620.9885254,-17.30867195,7102.814453,3000,2992.183594,16.72540474,103.4479675,686.3675537,11.80849266,1250,1252.723022,28.64593124,CLOSED
2022-08-30 00:06:04,58.50364685,58.43166351,59.30364227,662.6890869,689.0,11.81048679,103,638.9952393,-6.177556992,621.0749512,-17.27455711,7101.669922,3000,2992.205566,16.72618675,103.4193954,686.3670044,11.81048965,1250,1252.761108,28.63920975,CLOSED
2022-08-30 00:06:05,58.52386475,58.43041611,59.32386017,662.628418,689.0,11.81248379,103,638.9752197,-6.179252625,620.8837891,-17.24044228,7099.388184,3000,2992.281738,16.72595978,103.4057617,686.3664551,11.81248665,1250,1252.668945,28.64294815,CLOSED
2022-08-30 00:06:06,58.54408264,58.4291687,59.34407806,662.5678101,689.0,11.81448174,103,638.9552612,-6.180947781,620.340332,-17.20632935,7095.670898,3000,2992.426758,16.72444916,103.4109421,686.3658447,11.8144846,1250,1252.40686,28.6598587,CLOSED
2022-08-30 00:06:07,58.56430054,58.42791748,59.36429977,662.5071411,689.0,11.81647968,103,638.9353027,-6.182643414,620.0852661,-17.22906876,7094.412598,3000,2992.563721,16.72415733,103.4161224,686.3652954,11.81648159,1250,1252.444336,28.66384697,CLOSED
2022-08-30 00:06:08,58.58451843,58.42667007,59.38451767,662.4464722,689.0,11.81847763,103,638.9153442,-6.184339046,620.1599121,-17.31638908,7095.947754,3000,2992.69165,16.72525597,103.4213028,686.3646851,11.81847858,1250,1252.481812,28.65318871,CLOSED
